start_date,end_date,company,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,sentiment,sentiment_type,sentiment_score,Symbol
2024-04-21,2024-04-22,Reliance Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/earnings/ril-q4-preview-street-eyes-strong-revenue-ebitda-growth-despite-likely-fall-in-profit/articleshow/109470466.cms,https://m.economictimes.com/markets/stocks/earnings/ril-q4-preview-street-eyes-strong-revenue-ebitda-growth-despite-likely-fall-in-profit/amp_articleshow/109470466.cms,"RIL Q4 Preview : Street eyes strong revenue , EBITDA growth despite likely fall in profit",20240421T054500Z,"https://img.etimg.com/thumb/msid-109470465,width-1200,height-630,imgsize-18918,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.997710108757019}",POSITIVE,0.997710108757019,RELIANCE
2024-04-26,2024-04-27,SBI Life Insurance Company Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109625540.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/amp_articleshow/109625540.cms,Stock Market Sectors : Stock market update : Power stocks down as market falls,20240426T114500Z,"https://img.etimg.com/thumb/msid-77922857,width-1200,height-630,imgsize-132855,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9979766011238098}",NEGATIVE,0.9979766011238098,SBILIFE
2024-04-25,2024-04-26,SBI Life Insurance Company Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,SBILIFE
2024-04-23,2024-04-24,Shriram Finance Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109519995.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109519995.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240423T054500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,SHRIRAMFIN
2024-04-27,2024-04-28,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/news/sail-irfc-among-46-stocks-with-double-digit-returns-this-week-sparc-82-others-deliver-negative-returns/articleshow/109639998.cms,https://m.economictimes.com/markets/stocks/news/sail-irfc-among-46-stocks-with-double-digit-returns-this-week-sparc-82-others-deliver-negative-returns/amp_articleshow/109639998.cms,"SAIL , IRFC among 46 stocks with double digit returns this week . SPARC , 82 others deliver negative returns",20240427T061500Z,"https://img.etimg.com/thumb/msid-109639984,width-1200,height-630,imgsize-602601,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9993748068809509}",NEGATIVE,0.9993748068809508,SBIN
2024-04-26,2024-04-27,State Bank of India,https://www.moneycontrol.com/news/business/sbi-partners-with-hclsoftware-for-digital-transformation-12709360.html,https://www.moneycontrol.com/news/business/sbi-partners-with-hclsoftware-for-digital-transformation-12709360.html/amp,SBI partners with HCLSoftware for digital transformation,20240426T163000Z,https://images.moneycontrol.com/static-mcnews/2023/04/Yono.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9979559183120728}",POSITIVE,0.9979559183120728,SBIN
2024-04-26,2024-04-27,State Bank of India,https://www.moneycontrol.com/news/business/markets/trade-spotlight-your-blueprint-for-state-bank-of-india-firstsource-solutions-dr-reddys-labs-counters-today-12708395.html,https://www.moneycontrol.com/news/business/markets/trade-spotlight-your-blueprint-for-state-bank-of-india-firstsource-solutions-dr-reddys-labs-counters-today-12708395.html/amp,"Trade Spotlight | Your blueprint for State Bank of India , Firstsource Solutions , Dr Reddy Labs counters today",20240426T031500Z,https://images.moneycontrol.com/static-mcnews/2024/04/sensex_nifty-marketup_sensexup-Niftyup.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9975517392158508}",POSITIVE,0.9975517392158508,SBIN
2024-04-26,2024-04-27,State Bank of India,https://economictimes.indiatimes.com/epaper/delhicapital/2024/apr/26/et-front/18kcr-fpo-marks-start-of-vi-2-0-kumar-birla/articleshow/109603890.cms,,₹18kcr FPO Marks Start of Vi 2 . 0 : Kumar Birla,20240426T024500Z,"https://img.etimg.com/thumb/msid-109603967,width-1200,height-630,imgsize-10924,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9913687109947205}",POSITIVE,0.9913687109947203,SBIN
2024-04-26,2024-04-27,State Bank of India,https://www.moneycontrol.com/news/business/morning-scan-all-the-big-stories-to-get-you-started-for-the-day-701-12708548.html,https://www.moneycontrol.com/news/business/morning-scan-all-the-big-stories-to-get-you-started-for-the-day-701-12708548.html/amp,Morning Scan : All the big stories to get you started for the day,20240426T031500Z,https://images.moneycontrol.com/static-mcnews/2021/06/Morning-Scan-8.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986793398857117}",POSITIVE,0.9986793398857116,SBIN
2024-04-25,2024-04-26,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109582645.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109582645.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240425T061500Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,SBIN
2024-04-25,2024-04-26,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-02-in-a-weak-market/articleshow/109582940.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-02-in-a-weak-market/amp_articleshow/109582940.cms,Indices : Stock market update : Nifty Bank index falls 0 . 02 % in a weak market,20240425T061500Z,"https://img.etimg.com/thumb/msid-78620279,width-1200,height-630,imgsize-275381,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9990419745445251}",NEGATIVE,0.9990419745445251,SBIN
2024-04-25,2024-04-26,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109582499.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/amp_articleshow/109582499.cms,Stock Market Sectors : Stock market update : Sugar stocks up as market rises,20240425T061500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983623623847961}",POSITIVE,0.998362362384796,SBIN
2024-04-25,2024-04-26,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,SBIN
2024-04-25,2024-04-26,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/news/technical-breakout-stocks-how-to-trade-sbi-hitachi-energy-and-aditya-birla-capital-on-friday/articleshow/109598995.cms,https://m.economictimes.com/markets/stocks/news/technical-breakout-stocks-how-to-trade-sbi-hitachi-energy-and-aditya-birla-capital-on-friday/amp_articleshow/109598995.cms,"Technical Breakout Stocks : How to trade SBI , Hitachi Energy and Aditya Birla Capital on Friday",20240425T151500Z,"https://img.etimg.com/thumb/msid-109599310,width-1200,height-630,imgsize-12932,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964034557342529}",POSITIVE,0.9964034557342528,SBIN
2024-04-25,2024-04-26,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-bse-listed-cos-at-record-peak-of-rs-404-lk-cr/articleshow/109599299.cms,https://m.economictimes.com/markets/stocks/news/mcap-of-bse-listed-cos-at-record-peak-of-rs-404-lk-cr/amp_articleshow/109599299.cms,Mcap of BSE - listed cos at record peak of Rs 404 lk cr,20240425T151500Z,"https://img.etimg.com/thumb/msid-109599344,width-1200,height-630,imgsize-117739,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9966887831687927}",POSITIVE,0.9966887831687928,SBIN
2024-04-25,2024-04-26,State Bank of India,https://economictimes.indiatimes.com/industry/telecom/telecom-news/fpo-to-put-voda-idea-on-growth-path-sbi-chairman/articleshow/109585345.cms,https://m.economictimes.com/industry/telecom/telecom-news/fpo-to-put-voda-idea-on-growth-path-sbi-chairman/amp_articleshow/109585345.cms,FPO to put Voda Idea on growth path : SBI chairman,20240425T071500Z,"https://img.etimg.com/thumb/msid-109585369,width-1200,height-630,imgsize-8328,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983976483345032}",POSITIVE,0.9983976483345032,SBIN
2024-04-24,2024-04-25,State Bank of India,https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-evening-636-12707249.html,https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-evening-636-12707249.html/amp,Moneycontrol Selects : Top stories this evening,20240424T114500Z,https://images.moneycontrol.com/static-mcnews/2023/04/MC-selects.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9954707622528076}",POSITIVE,0.9954707622528076,SBIN
2024-04-24,2024-04-25,State Bank of India,https://www.moneycontrol.com/news/india/kotak-bank-promoter-infina-finance-donated-rs-60-cr-to-bjp-via-electoral-bonds-12707475.html,https://www.moneycontrol.com/news/india/kotak-bank-promoter-infina-finance-donated-rs-60-cr-to-bjp-via-electoral-bonds-12707475.html/amp,Kotak Bank promoter Infina Finance donated Rs 60 cr to BJP via electoral bonds,20240424T153000Z,https://images.moneycontrol.com/static-mcnews/2024/04/BankKotak.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9901195764541626}",POSITIVE,0.9901195764541626,SBIN
2024-04-24,2024-04-25,State Bank of India,https://economictimes.indiatimes.com/industry/banking/finance/banking/kotak-bank-promoter-infina-finance-donated-rs-60-crore-to-bjp-via-electoral-bonds/articleshow/109569828.cms,https://m.economictimes.com/industry/banking/finance/banking/kotak-bank-promoter-infina-finance-donated-rs-60-crore-to-bjp-via-electoral-bonds/amp_articleshow/109569828.cms,electoral bonds : Kotak Bank promoter Infina Finance donated Rs 60 crore to BJP via electoral bonds,20240424T160000Z,"https://img.etimg.com/thumb/msid-109569848,width-1200,height-630,imgsize-1943932,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9757001996040344}",POSITIVE,0.9757001996040344,SBIN
2024-04-23,2024-04-24,State Bank of India,https://economictimes.indiatimes.com/wealth/save/you-will-have-to-change-your-paytm-upi-handle-heres-how-to-activate-new-upi-id-on-paytm-app/articleshow/109522750.cms,https://m.economictimes.com/wealth/save/you-will-have-to-change-your-paytm-upi-handle-heres-how-to-activate-new-upi-id-on-paytm-app/amp_articleshow/109522750.cms,You will have to change your @ Paytm UPI handle ; here how to activate new UPI ID on Paytm app,20240423T070000Z,"https://img.etimg.com/thumb/msid-109522750,width-1200,height-630,imgsize-6574,overlay-etwealth/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9875312447547913}",NEGATIVE,0.9875312447547911,SBIN
2024-04-23,2024-04-24,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17-in-an-upbeat-market/articleshow/109520455.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17-in-an-upbeat-market/amp_articleshow/109520455.cms,Indices : Stock market update : Nifty Bank index advances 0 . 17 % in an upbeat market,20240423T061500Z,"https://img.etimg.com/thumb/msid-83791939,width-1200,height-630,imgsize-992893,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986611604690552}",POSITIVE,0.9986611604690552,SBIN
2024-04-23,2024-04-24,State Bank of India,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/govt-telcos-crack-down-on-otp-frauds-athers-new-funding-round/articleshow/109515417.cms,https://m.economictimes.com/tech/newsletters/morning-dispatch/govt-telcos-crack-down-on-otp-frauds-athers-new-funding-round/amp_articleshow/109515417.cms,"Govt , telcos crack down on OTP frauds ; Ather new funding round",20240423T020000Z,"https://img.etimg.com/thumb/msid-109515417,width-1070,height-580,imgsize-25820,overlay-ettech/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9972267746925354}",POSITIVE,0.9972267746925354,SBIN
2024-04-22,2024-04-23,State Bank of India,https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/arcelormittal-nippon-steel-india-in-talks-for-1-bn-loan/articleshow/109492244.cms,https://m.economictimes.com/industry/indl-goods/svs/steel/arcelormittal-nippon-steel-india-in-talks-for-1-bn-loan/amp_articleshow/109492244.cms,Arcelormittal Nippon Steel : Arcelormittal Nippon Steel India in talks for $1 bn loan,20240422T070000Z,"https://img.etimg.com/thumb/msid-109492214,width-1200,height-630,imgsize-95422,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9916046857833862}",POSITIVE,0.9916046857833862,SBIN
2024-04-22,2024-04-23,State Bank of India,https://www.moneycontrol.com/news/trends/legal/shocking-order-sbi-on-nclat-upholding-transfer-of-jet-airways-ownership-to-jalan-kalrock-consortium-12694811.html,https://www.moneycontrol.com/news/trends/legal/shocking-order-sbi-on-nclat-upholding-transfer-of-jet-airways-ownership-to-jalan-kalrock-consortium-12694811.html/amp,  Shocking order : SBI on NCLAT upholding transfer of Jet Airway ownership to Jalan Kalrock Consortium,20240422T124500Z,https://images.moneycontrol.com/static-mcnews/2017/05/jet_airways.jpg,moneycontrol.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9982972741127014}",NEGATIVE,0.9982972741127014,SBIN
2024-04-22,2024-04-23,State Bank of India,https://www.moneycontrol.com/news/business/kotak-mahindra-bank-ups-digital-game-plans-to-launch-revamped-kotak-811-and-new-payments-service-app-12691041.html,https://www.moneycontrol.com/news/business/kotak-mahindra-bank-ups-digital-game-plans-to-launch-revamped-kotak-811-and-new-payments-service-app-12691041.html/amp,Kotak Mahindra Bank ups digital game ; plans to launch revamped Kotak 811 and new payments service app,20240422T064500Z,https://images.moneycontrol.com/static-mcnews/2023/10/Kotak-Mahindra-Bank-.png,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9981743097305298}",POSITIVE,0.9981743097305298,SBIN
2024-04-21,2024-04-22,State Bank of India,https://www.moneycontrol.com/news/business/six-of-top-10-valued-firms-take-rs-1-40-lakh-crore-hit-in-mcap-tcs-infosys-biggest-laggards-12685031.html,https://www.moneycontrol.com/news/business/six-of-top-10-valued-firms-take-rs-1-40-lakh-crore-hit-in-mcap-tcs-infosys-biggest-laggards-12685031.html/amp,"Six of top 10 valued firms take Rs 1 . 40 lakh crore hit in mcap ; TCS , Infosys biggest laggards",20240421T060000Z,https://images.moneycontrol.com/static-mcnews/2023/07/Sensex_nifty_market_flat-5.jpg,moneycontrol.com,English,India,"{'label': 'NEGATIVE', 'score': 0.995812714099884}",NEGATIVE,0.995812714099884,SBIN
2024-04-21,2024-04-22,State Bank of India,https://economictimes.indiatimes.com/markets/stocks/news/six-of-top-10-valued-firms-take-rs-1-40-lakh-cr-hit-in-mcaptcs-infosys-biggest-laggards/articleshow/109471095.cms,https://m.economictimes.com/markets/stocks/news/six-of-top-10-valued-firms-take-rs-1-40-lakh-cr-hit-in-mcaptcs-infosys-biggest-laggards/amp_articleshow/109471095.cms,"Six of top 10 valued firms take Rs 1 . 40 lakh cr hit in mcap ; TCS , Infosys biggest laggards",20240421T054500Z,"https://img.etimg.com/thumb/msid-109471112,width-1200,height-630,imgsize-776503,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9967010617256165}",NEGATIVE,0.9967010617256165,SBIN
2024-04-21,2024-04-22,State Bank of India,https://economictimes.indiatimes.com/industry/banking/finance/lavasa-creditors-invoke-dpils-guarantee/articleshow/109481952.cms,https://m.economictimes.com/industry/banking/finance/lavasa-creditors-invoke-dpils-guarantee/amp_articleshow/109481952.cms,Lavasa creditors invoke DPIL guarantee,20240421T194500Z,"https://img.etimg.com/thumb/msid-109481992,width-1200,height-630,imgsize-32442,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9901033639907837}",POSITIVE,0.9901033639907836,SBIN
2024-04-26,2024-04-27,Sun Pharmaceutical Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-31-in-a-weak-market/articleshow/109612145.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-31-in-a-weak-market/amp_articleshow/109612145.cms,Indices : Stock market update : Nifty Pharma index advances 0 . 31 % in a weak market,20240426T050000Z,"https://img.etimg.com/thumb/msid-83797651,width-1200,height-630,imgsize-32000,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9985143542289734}",NEGATIVE,0.9985143542289734,SUNPHARMA
2024-04-26,2024-04-27,Sun Pharmaceutical Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-62/articleshow/109625379.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-62/amp_articleshow/109625379.cms,Indices : Stock market update : Nifty Pharma index advances 0 . 62 % ,20240426T114500Z,"https://img.etimg.com/thumb/msid-83721067,width-1200,height-630,imgsize-421641,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9973511695861816}",POSITIVE,0.9973511695861816,SUNPHARMA
2024-04-25,2024-04-26,Sun Pharmaceutical Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109582645.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109582645.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240425T061500Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,SUNPHARMA
2024-04-25,2024-04-26,Sun Pharmaceutical Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109582499.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/amp_articleshow/109582499.cms,Stock Market Sectors : Stock market update : Sugar stocks up as market rises,20240425T061500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983623623847961}",POSITIVE,0.998362362384796,SUNPHARMA
2024-04-25,2024-04-26,Sun Pharmaceutical Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,SUNPHARMA
2024-04-23,2024-04-24,Sun Pharmaceutical Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/articleshow/109531463.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/amp_articleshow/109531463.cms,Stock Market Sectors : Stock market update : Mining stocks mixed as market rises,20240423T110000Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9895813465118408}",NEGATIVE,0.9895813465118408,SUNPHARMA
2024-04-25,2024-04-26,Tata Consultancy Services Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-19-in-an-upbeat-market/articleshow/109581130.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-19-in-an-upbeat-market/amp_articleshow/109581130.cms,Indices : Stock market update : Nifty IT index advances 0 . 19 % in an upbeat market,20240425T050000Z,"https://img.etimg.com/thumb/msid-83515267,width-1200,height-630,imgsize-853209,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986269474029541}",POSITIVE,0.998626947402954,TCS
2024-04-24,2024-04-25,Tata Consultancy Services Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109564990.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/amp_articleshow/109564990.cms,active stocks : Share market update : Most active stocks of the day in terms of traded value,20240424T121500Z,"https://img.etimg.com/thumb/msid-83745691,width-1200,height-630,imgsize-156851,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963483214378357}",POSITIVE,0.9963483214378356,TCS
2024-04-26,2024-04-27,Tata Consumer Products Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109613243.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109613243.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240426T054500Z,"https://img.etimg.com/thumb/msid-83515267,width-1200,height-630,imgsize-853209,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,TATACONSUM
2024-04-25,2024-04-26,Tata Consumer Products Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109582645.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109582645.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240425T061500Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,TATACONSUM
2024-04-25,2024-04-26,Tata Consumer Products Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109582499.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/amp_articleshow/109582499.cms,Stock Market Sectors : Stock market update : Sugar stocks up as market rises,20240425T061500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983623623847961}",POSITIVE,0.998362362384796,TATACONSUM
2024-04-25,2024-04-26,Tata Consumer Products Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,TATACONSUM
2024-04-24,2024-04-25,Tata Consumer Products Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109552125.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109552125.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240424T061500Z,"https://img.etimg.com/thumb/msid-83725308,width-1200,height-630,imgsize-48184,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,TATACONSUM
2024-04-24,2024-04-25,Tata Consumer Products Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109564990.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/amp_articleshow/109564990.cms,active stocks : Share market update : Most active stocks of the day in terms of traded value,20240424T121500Z,"https://img.etimg.com/thumb/msid-83745691,width-1200,height-630,imgsize-156851,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963483214378357}",POSITIVE,0.9963483214378356,TATACONSUM
